S_NightAudit_ID,User_ID,IP_Address,Action,Dated,Browser_Used,ReportRun_ID
2310,25,20.92.196.55,Viewed CC Surcharge Report Output Details,2022-01-18 08:43:19.000,Chrome,1025
2323,4,110.93.82.151,Viewed Credit Limit Report Output Details,2022-01-18 08:58:06.000,Chrome,1040
2324,19,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-18 15:41:14.000,Chrome,744
2325,19,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-18 15:41:21.000,Chrome,749
2326,19,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-18 15:41:29.000,Chrome,750
2327,19,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-18 15:41:33.000,Chrome,763
2328,19,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-18 15:41:39.000,Chrome,747
2329,19,59.100.129.30,Viewed Rate Check Report Output Details,2022-01-18 15:41:43.000,Chrome,746
2330,19,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-18 15:41:53.000,Chrome,748
2331,19,59.100.129.30,Viewed No Shows Report Output Details,2022-01-18 15:41:56.000,Chrome,765
2332,19,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-01-18 15:42:00.000,Chrome,766
2333,19,59.100.129.30,Viewed Credit Limit Report Output Details,2022-01-18 15:42:04.000,Chrome,767
2089,25,112.202.225.60,Viewed CC Surcharge Report Output Details,2022-01-15 08:17:28.000,Chrome,946
2175,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-17 07:14:47.000,Chrome,992
2176,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-17 07:14:47.000,Chrome,993
2177,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-17 07:14:49.000,Chrome,994
2178,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-17 07:14:51.000,Chrome,1000
2179,4,110.93.82.151,Viewed Out of Order Service Rooms Report Output Details,2022-01-17 07:14:52.000,Chrome,996
2180,4,110.93.82.151,Viewed Ogone Deposit Posting Report Output Details,2022-01-17 07:14:55.000,Chrome,997
2181,4,110.93.82.151,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-17 07:14:57.000,Chrome,998
2182,4,110.93.82.151,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-17 07:15:07.000,Chrome,1005
2259,25,20.92.196.55,Viewed CC Surcharge Report Output Details,2022-01-18 07:12:59.000,Chrome,1018
2260,25,20.92.196.55,Viewed Rate Check Report Output Details,2022-01-18 07:20:17.000,Chrome,1028
2261,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-18 07:49:50.000,Chrome,1025
2262,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-18 07:49:52.000,Chrome,1026
2263,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-18 07:49:54.000,Chrome,1027
2264,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-18 07:49:56.000,Chrome,1030
2265,4,110.93.82.151,Viewed Out of Order Service Rooms Report Output Details,2022-01-18 07:49:58.000,Chrome,1034
2266,4,110.93.82.151,Viewed Ogone Deposit Posting Report Output Details,2022-01-18 07:50:01.000,Chrome,1017
2267,4,110.93.82.151,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-18 07:50:03.000,Chrome,1041
2268,4,110.93.82.151,Viewed Room Reconciliation After Roll Report Output Details,2022-01-18 07:50:05.000,Chrome,1042
2269,4,110.93.82.151,Viewed No Shows Report Output Details,2022-01-18 07:50:20.000,Chrome,1043
2270,4,110.93.82.151,Viewed FO Paid Out Report Output Details,2022-01-18 07:50:22.000,Chrome,1044
2271,4,110.93.82.151,Viewed Credit Limit Report Output Details,2022-01-18 07:50:24.000,Chrome,1045
2272,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-18 07:58:24.000,Chrome,1025
2273,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-18 07:58:24.000,Chrome,1027
2274,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-18 07:58:25.000,Chrome,1026
2275,4,110.93.82.151,Viewed Out of Order Service Rooms Report Output Details,2022-01-18 07:58:25.000,Chrome,1034
2276,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-18 07:58:26.000,Chrome,1030
2277,4,110.93.82.151,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-18 07:58:27.000,Chrome,1041
2278,4,110.93.82.151,Viewed FO Paid Out Report Output Details,2022-01-18 07:58:27.000,Chrome,1044
2279,4,110.93.82.151,Viewed Room Reconciliation After Roll Report Output Details,2022-01-18 07:58:28.000,Chrome,1042
2280,4,110.93.82.151,Viewed No Shows Report Output Details,2022-01-18 07:58:28.000,Chrome,1043
2293,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-18 08:01:38.000,Chrome,1026
2294,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-18 08:01:41.000,Chrome,1025
2334,19,59.100.129.30,Viewed Credit Limit Report Output Details,2022-01-18 15:56:55.000,Chrome,767
2335,19,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-18 15:57:06.000,Chrome,744
2336,19,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-18 15:57:20.000,Chrome,749
2337,19,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-18 15:57:32.000,Chrome,750
2338,19,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-18 15:57:38.000,Chrome,763
2339,19,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-18 15:57:44.000,Chrome,747
2340,19,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-18 15:58:57.000,Chrome,744
2341,19,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-18 15:59:06.000,Chrome,744
2342,19,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-18 15:59:18.000,Chrome,749
2156,10,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-17 01:55:17.000,Chrome,997
2158,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-01-17 01:56:01.000,Chrome,995
2161,10,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-17 02:58:02.000,Chrome,1005
2163,10,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-01-17 03:02:16.000,Chrome,1002
2173,21,59.100.129.30,Viewed Credit Limit Report Output Details,2022-01-17 04:01:44.000,Chrome,1010
2174,10,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-17 04:14:10.000,Chrome,992
2346,5,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-19 01:08:40.000,Chrome,1051
2350,21,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-19 01:33:54.000,Chrome,1056
2352,21,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-19 01:38:41.000,Chrome,1060
2360,21,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-19 04:08:19.000,Chrome,1066
2361,21,59.100.129.30,Viewed No Shows Report Output Details,2022-01-19 04:08:40.000,Chrome,1068
2388,25,112.202.250.7,Viewed Ogone Deposit Posting Report Output Details,2022-01-19 07:10:01.000,Chrome,1051
2389,25,112.202.250.7,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-19 07:10:28.000,Chrome,1052
2390,25,112.202.250.7,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-19 07:11:16.000,Chrome,1061
2398,25,112.202.250.7,Viewed PM PX Accounts Report Output Details,2022-01-19 07:29:48.000,Chrome,1048
2402,25,112.202.250.7,Viewed PM PX Accounts Report Output Details,2022-01-19 07:34:19.000,Chrome,1048
2423,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-19 08:18:13.000,Chrome,1047
2424,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-19 08:18:32.000,Chrome,1049
2442,25,112.202.250.7,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-20 05:47:15.000,Chrome,1066
2474,25,112.202.250.7,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-20 08:05:22.000,Chrome,1084
2478,9,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-20 13:32:37.000,Chrome,606
2480,9,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-20 18:30:31.000,Chrome,727
2481,9,59.100.129.30,Viewed No Shows Report Output Details,2022-01-20 19:46:11.000,Chrome,843
2484,21,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-21 01:40:50.000,Chrome,1103
2485,5,59.100.129.30,Viewed No Shows Report Output Details,2022-01-21 01:42:02.000,Chrome,1099
2486,5,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-21 01:44:31.000,Chrome,1091
2489,21,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-21 01:52:12.000,Chrome,1105
2490,5,59.100.129.30,Viewed Rate Check Report Output Details,2022-01-21 02:05:34.000,Chrome,1113
2491,5,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-21 02:05:37.000,Chrome,1114
2494,5,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-01-21 02:14:05.000,Chrome,1092
2496,21,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-01-21 02:40:01.000,Chrome,1120
2505,21,59.100.129.30,Viewed Credit Limit Report Output Details,2022-01-21 04:34:45.000,Chrome,1131
2508,21,59.100.129.30,Exported PM PX Accounts NA16 Report Excel Output Report.,2022-01-21 05:37:40.000,Chrome,1132
2509,5,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-21 05:40:47.000,Chrome,1096
2513,25,110.54.191.168,Viewed PM PX Accounts Report Output Details,2022-01-21 06:25:18.000,Chrome,1112
2514,25,110.54.191.168,Viewed Rate Check Report Output Details,2022-01-21 06:26:04.000,Chrome,1113
2515,25,110.54.191.168,Viewed Rate Check Report Output Details,2022-01-21 06:26:43.000,Chrome,1113
2516,25,110.54.191.51,Viewed Out of Order Service Rooms Report Output Details,2022-01-21 06:28:08.000,Chrome,1114
2517,25,110.54.191.51,Viewed Out of Order Service Rooms Report Output Details,2022-01-21 06:29:13.000,Chrome,1114
2518,25,110.54.191.51,Viewed Ogone Deposit Posting Report Output Details,2022-01-21 06:29:30.000,Chrome,1115
2519,25,110.54.191.51,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-21 06:29:34.000,Chrome,1116
2520,25,110.54.191.51,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-21 06:31:22.000,Chrome,1121
1560,10,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-01-10 03:00:04.000,Chrome,815
1563,10,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-10 03:13:12.000,Chrome,811
1594,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-10 08:25:55.000,Chrome,800
1595,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-10 08:25:58.000,Chrome,801
1596,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-10 08:26:00.000,Chrome,810
1597,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-10 08:26:01.000,Chrome,809
1598,4,110.93.82.151,Viewed Out of Order Service Rooms Report Output Details,2022-01-10 08:26:03.000,Chrome,804
1599,4,110.93.82.151,Viewed Ogone Deposit Posting Report Output Details,2022-01-10 08:26:04.000,Chrome,805
1600,4,110.93.82.151,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-10 08:26:06.000,Chrome,806
1601,4,110.93.82.151,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-10 08:26:08.000,Chrome,811
1602,4,110.93.82.151,Viewed No Shows Report Output Details,2022-01-10 08:26:10.000,Chrome,812
1603,4,110.93.82.151,Viewed Room Reconciliation After Roll Report Output Details,2022-01-10 08:26:11.000,Chrome,813
1604,4,110.93.82.151,Viewed FO Paid Out Report Output Details,2022-01-10 08:26:14.000,Chrome,815
1605,4,110.93.82.151,Viewed Credit Limit Report Output Details,2022-01-10 08:26:15.000,Chrome,814
1668,10,59.100.129.30,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-11 03:41:22.000,Chrome,836
1669,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-01-11 03:45:25.000,Chrome,835
1670,10,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-11 03:48:41.000,Chrome,821
1672,21,59.100.129.30,Viewed Credit Limit Report Output Details,2022-01-11 04:12:40.000,Chrome,845
1673,21,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-01-11 04:19:33.000,Chrome,844
1674,21,59.100.129.30,Viewed No Shows Report Output Details,2022-01-11 04:19:50.000,Chrome,843
1701,4,110.93.82.151,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-11 07:37:39.000,Chrome,834
1702,4,110.93.82.151,Viewed Out of Order Service Rooms Report Output Details,2022-01-11 07:37:40.000,Chrome,832
1703,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-11 07:37:46.000,Chrome,830
1704,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-11 07:37:54.000,Chrome,831
1705,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-11 07:38:20.000,Chrome,830
1711,4,110.93.82.151,Viewed CC Surcharge Report Output Details,2022-01-12 00:21:09.000,Chrome,846
1713,4,110.93.82.151,Viewed Ogone Deposit Posting Report Output Details,2022-01-12 00:51:26.000,Chrome,824
1715,21,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-12 01:14:59.000,Chrome,849
1716,21,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-12 01:15:03.000,Chrome,850
1718,10,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-01-12 01:22:31.000,Chrome,854
1723,10,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-12 01:28:49.000,Chrome,857
1727,10,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-12 01:32:15.000,Chrome,855
1730,10,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-12 01:33:02.000,Chrome,857
1745,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-12 03:36:57.000,Chrome,863
1748,4,110.93.82.151,Viewed Adjustment and Correction Report Output Details,2022-01-12 03:37:15.000,Chrome,863
1759,4,110.93.82.151,Viewed PM PX Accounts Report Output Details,2022-01-12 03:43:40.000,Chrome,861
1767,25,112.202.239.241,Viewed CC Surcharge Report Output Details,2022-01-12 06:32:45.000,Chrome,846
1768,25,112.202.239.241,Viewed Adjustment and Correction Report Output Details,2022-01-12 06:32:54.000,Chrome,863
1769,25,112.202.239.241,Viewed Rate Check Report Output Details,2022-01-12 06:33:00.000,Chrome,848
1770,25,112.202.239.241,Viewed PM PX Accounts Report Output Details,2022-01-12 06:33:09.000,Chrome,861
1771,25,112.202.239.241,Viewed Out of Order Service Rooms Report Output Details,2022-01-12 06:33:53.000,Chrome,860
1772,25,112.202.239.241,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-12 06:34:12.000,Chrome,851
1617,4,110.93.82.151,Viewed Rate Check Report Output Details,2022-01-11 01:09:59.000,Chrome,809
1619,10,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-11 01:17:14.000,Chrome,821
1622,10,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-01-11 01:22:11.000,Chrome,822
1626,10,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-11 01:25:31.000,Chrome,827
1627,10,59.100.129.30,Viewed Rate Check Report Output Details,2022-01-11 01:26:54.000,Chrome,823
1628,10,59.100.129.30,Viewed Out of Order Service Rooms Report Output Details,2022-01-11 01:31:22.000,Chrome,825
1634,21,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-11 01:36:39.000,Chrome,831
1637,21,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-11 01:37:09.000,Chrome,833
1640,10,59.100.129.30,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-11 01:50:04.000,Chrome,826
1645,4,110.93.82.151,Viewed PM PX Accounts NA16 Report Report Output Details,2022-01-11 02:03:27.000,Chrome,811
1646,4,110.93.82.151,Viewed Room Reconciliation After Roll Report Output Details,2022-01-11 02:05:41.000,Chrome,813
1658,4,110.93.82.151,Viewed Room Reconciliation Before Roll Report Output Details,2022-01-11 02:15:39.000,Chrome,798
1662,10,59.100.129.30,Viewed No Shows Report Output Details,2022-01-11 02:50:53.000,Chrome,837
1663,10,59.100.129.30,Viewed No Shows Report Output Details,2022-01-11 02:51:34.000,Chrome,837
1664,10,59.100.129.30,Viewed Room Reconciliation After Roll Report Output Details,2022-01-11 02:52:32.000,Chrome,838
1665,10,59.100.129.30,Viewed FO Paid Out Report Output Details,2022-01-11 02:53:29.000,Chrome,839
1671,10,59.100.129.30,Viewed CC Surcharge Report Output Details,2022-01-11 04:02:28.000,Chrome,800
1720,10,59.100.129.30,Viewed PM PX Accounts Report Output Details,2022-01-12 01:23:49.000,Chrome,855
1731,10,59.100.129.30,Viewed Ogone Deposit Posting Report Output Details,2022-01-12 01:33:12.000,Chrome,858
1737,21,59.100.129.30,Viewed Adjustment and Correction Report Output Details,2022-01-12 02:21:59.000,Chrome,847
